Catio language	cto	18	su:"Catio language"
Cua language	cua	10	su:"Cua language"
Cubeo language	cub	36	su:"Cubeo language"
Cuiba language	cui	19	su:"Cuiba language"
Sicuane language	cui	0	su:"Sicuane language"
Chontaquiro language	cuj	11	su:"Chontaquiro language"
Cuna language	cuk	85	su:"Cuna language"
Cueva language	cuk	1	su:"Cueva language"
Culina language	cul	18	su:"Culina language"
Cupeño language	cup	10	su:"Cupeno language"
Ya language	cuu	99	su:"Ya language"
Kwatay language	cwt	2	su:"Kwatay language"
Cayuvava language	cyb	9	su:"Cayuvava language"
Welsh language	cym	6	su:"Welsh language"
Cuyunon language	cyo	11	su:"Cuyunon language"
Zotung language	czt	0	su:"Zotung language"
Dangaleat language	daa	18	su:"Dangaleat language"
Ham language	dad	2	su:"Ham language"
Dan language	daf	58	su:"Dan language"
Dagbani language	dag	47	su:"Dagbani language"
Day (Chad) language	dai	0	su:"Day (Chad) language"
Dakota language	dak	620	su:"Dakota language"
Santee language	dak	0	su:"Santee language"
Yankton language	dak	0	su:"Yankton language"
Dahalo language	dal	2	su:"Dahalo language"
Danish language	dan	3	su:"Danish language"
Dafla language	dap	9	su:"Dafla language"
Tagin language	dap	1	su:"Tagin language"
Dargwa language	dar	36	su:"Dargwa language"
Kubachi language	dar	0	su:"Kubachi language"
Dabida language	dav	0	su:"Dabida language"
Taita language	dav	12	su:"Taita language"
Edopi language	dbf	2	su:"Edopi language"
Begak language	dbj	0	su:"Begak language"
Djirbal language	dbl	8	su:"Djirbal language"
Daba language	dbq	19	su:"Daba language"
Dakhini language	dcc	52	su:"Dakhini language"
Fataluku language	ddg	2	su:"Fataluku language"
Djaru language	ddj	29	su:"Djaru language"
Dendi language	ddn	0	su:"Dendi language"
Dido language	ddo	6	su:"Dido language"
Dedua language	ded	9	su:"Dedua language"
Degema language	deg	10	su:"Degema language"
Delaware language	del	155	su:"Delaware language"
Chutiya language	der	0	su:"Chutiya language"
Desana language	des	23	su:"Desana language"
German language	deu	74	su:"German language"
Dengese language	dez	1	su:"Dengese language"
Dumagat (Casiguran) language	dgc	0	su:"Dumagat (Casiguran) language"
Wule language	dgi	0	su:"Wule language"
Dogri language	dgo	6	su:"Dogri language"
Dogrib language	dgr	15	su:"Dogrib language"
Daga language	dgz	14	su:"Daga language"
Jaipuri language	dhd	0	su:"Jaipuri language"
Wan'guri language	dhg	2	su:"Wan'guri language"
Dhimal language	dhi	5	su:"Dhimal language"
Dhalandji language	dhl	1	su:"Dhalandji language"
Himba language	dhm	0	su:"Himba language"
Dhodia language	dho	0	su:"Dhodia language"
Dargari language	dhr	0	su:"Dargari language"
Dhurga language	dhu	12	su:"Dhurga language"
Dehu language	dhv	41	su:"Dehu language"
Danuwar Rai language	dhw	4	su:"Danuwar Rai language"
Vata language	dic	2	su:"Vata language"
Diyari language	dif	14	su:"Diyari language"
Digo language	dig	10	su:"Digo language"
Li language	dij	27	su:"Li language"
Dinka language	din	46	su:"Dinka language"
Padang language	dip	2	su:"Padang language"
Dimasa language	dis	11	su:"Dimasa language"
Diriku language	diu	15	su:"Diriku language"
Divehi language	div	22	su:"Divehi language"
Ding language	diz	1	su:"Ding language"
Ngaliwuru language	djd	9	su:"Ngaliwuru language"
Zarma language	dje	2	su:"Zarma language"
Djinang language	dji	12	su:"Djinang language"
Ndjebbana language	djj	243	su:"Ndjebbana language"
Djuka language	djk	25	su:"Djuka language"
Boni (French Guiana and Suriname) language	djk	0	su:"Boni (French Guiana and Suriname) language"
Jamsay dialect	djm	1	su:"Jamsay dialect"
Bor (Dinka) language	dks	0	su:"Bor (Dinka) language"
Dolgan language	dlg	13	su:"Dolgan language"
Dalmatian (Romance) language	dlm	0	su:"Dalmatian (Romance) language"
Vegliote language	dlm	0	su:"Vegliote language"
Aduma language	dma	3	su:"Aduma language"
Domaaki language	dmk	1	su:"Domaaki language"
Dampelasa language	dms	1	su:"Dampelasa language"
Dungan language	dng	44	su:"Dungan language"
Western Dani language	dnw	4	su:"Western Dani language"
Dobu language	dob	79	su:"Dobu language"
Dompago language	dop	2	su:"Dompago language"
Doyayo language	dow	1	su:"Doyayo language"
Gedeo language	drs	3	su:"Gedeo language"
Badakhshani language	drw	0	su:"Badakhshani language"
Darai language	dry	4	su:"Darai language"
Lower Sorbian language	dsb	58	su:"Lower Sorbian language"
Dutch Sign language	dse	15	su:"Dutch Sign language"
Danish Sign Language language	dsl	0	su:"Danish Sign Language language"
Dagur language	dta	50	su:"Dagur language"
Duala language	dua	68	su:"Duala language"
Duna language	duc	12	su:"Duna language"
Dukawa language	dud	1	su:"Dukawa language"
Dumagat (Umirey) language	due	0	su:"Dumagat (Umirey) language"
Dumbea language	duf	6	su:"Dumbea language"
Duruma language	dug	10	su:"Duruma language"
Dungra Bhil language	duh	0	su:"Dungra Bhil language"
Djapu language	duj	37	su:"Djapu language"
Dusun Deyah language	dun	1	su:"Dusun Deyah language"
Dupaninan Agta language	duo	3	su:"Dupaninan Agta language"
Dumi language	dus	2	su:"Dumi language"
Tulung language	duu	3	su:"Tulung language"
Dawawa language	dww	4	su:"Dawawa language"
Dyan language	dya	2	su:"Dyan language"
Djimini language	dyi	5	su:"Djimini language"
Diola language	dyu	37	su:"Diola language"
Dyula language	dyu	85	su:"Dyula language"
Daza language	dzd	0	su:"Daza language"
Dzongkha language	dzo	38	su:"Dzongkha language"
Embu language	ebu	5	su:"Embu language"
Eteocretan language	ecr	6	su:"Eteocretan language"
Efik language	efi	86	su:"Efik language"
Eggon language	ego	7	su:"Eggon language"
Egyptian language	egy	5	su:"Egyptian language"
Eipo language	eip	3	su:"Eipo language"
Ekajuk language	eka	30	su:"Ekajuk language"
Kapauku language	ekg	16	su:"Kapauku language"
Koti language	eko	1	su:"Koti language"
Ekpeye language	ekp	5	su:"Ekpeye language"
Elamite language	elx	68	su:"Elamite language"
Embaloh language	emb	8	su:"Embaloh language"
Emerillon language	eme	2	su:"Emerillon language"
Mascoi language	emo	2	su:"Mascoi language"
Koniagmiut language	ems	0	su:"Koniagmiut language"
Pacific Gulf Yupik language	ems	17	su:"Pacific Gulf Yupik language"
Chugach language	ems	0	su:"Chugach language"
English language	eng	347	su:"English language"
Engenni language	enn	15	su:"Engenni language"
Enggano language	eno	4	su:"Enggano language"
Enga language	enq	34	su:"Enga language"
Oron language	enw	2	su:"Oron language"
Atisa language	epi	5	su:"Atisa language"
Eromanga language	erg	36	su:"Eromanga language"
South Efate language	erk	8	su:"South Efate language"
Erre language	err	5	su:"Erre language"
Ese Ejja language	ese	31	su:"Ese Ejja language"
Esselen language	esq	3	su:"Esselen language"
Yuit language	ess	70	su:"Yuit language"
Estonian language	est	1	su:"Estonian language"
Setu language	est	0	su:"Setu language"
Mulgi language	est	0	su:"Mulgi language"
Karksi language	est	0	su:"Karksi language"
Aglemiut language	esu	0	su:"Aglemiut language"
Central Yupik language	esu	53	su:"Central Yupik language"
Eton language	eto	3	su:"Eton language"
Edolo language	etr	4	su:"Edolo language"
Etsako language	ets	2	su:"Etsako language"
Etruscan language	ett	478	su:"Etruscan language"
Ejagham language	etu	12	su:"Ejagham language"
Basque language	eus	2	su:"Basque language"
Even language	eve	49	su:"Even language"
Evenki language	evn	117	su:"Evenki language"
Solon language	evn	0	su:"Solon language"
Ewe language	ewe	286	su:"Ewe language"
Ewondo language	ewo	60	su:"Ewondo language"
Eyak language	eya	14	su:"Eyak language"
Fasu language	faa	22	su:"Fasu language"
Annobon language	fab	0	su:"Annobon language"
Faiwol language	fai	25	su:"Faiwol language"
Fang language	fan	36	su:"Fang language"
Faroese language	fao	147	su:"Faroese language"
Falor language	fap	1	su:"Falor language"
Persian language	fas	7	su:"Persian language"
Fanti language	fat	124	su:"Fanti language"
Quebec Sign language	fcs	14	su:"Quebec Sign language"
Mahas-Fiyadikka language	fia	4	su:"Mahas-Fiyadikka language"
Fijian language	fij	544	su:"Fijian language"
Filipino language	fil	98	su:"Filipino language"
Finnish language	fin	2	su:"Finnish language"
Izere language	fiz	1	su:"Izere language"
Kalispel language	fla	61	su:"Kalispel language"
Fali language	fli	5	su:"Fali language"
Kifuliru language	flr	0	su:"Kifuliru language"
Fuliru language	flr	10	su:"Fuliru language"
Fe'fe' language	fmp	22	su:"Fe'fe' language"
Foi language	foi	3	su:"Foi language"
Fon language	fon	2	su:"Fon language"
Fore language	for	21	su:"Fore language"
French language	fra	99	su:"French language"
Cajun French language	frc	0	su:"Cajun French language"
Fordata language	frd	6	su:"Fordata language"
Vaudois language	frp	0	su:"Vaudois language"
Futuna language	fud	18	su:"Futuna language"
Pular language	fuf	4	su:"Pular language"
Fula language	ful	442	su:"Fula language"
Fulnio language	fun	8	su:"Fulnio language"
Friulian language	fur	1	su:"Friulian language"
Futuna-Aniwa language	fut	29	su:"Futuna-Aniwa language"
Furu language	fuu	1	su:"Furu language"
Bororo (West Africa) language	fuv	0	su:"Bororo (West Africa) language"
Fuyuge language	fuy	9	su:"Fuyuge language"
Fur language	fvr	7	su:"Fur language"
Gã language	gaa	162	su:"Ga language"
Gabri language	gab	6	su:"Gabri language"
Gaddang language	gad	27	su:"Gaddang language"
Arekena language	gae	1	su:"Arekena language"
Gagauz language	gag	39	su:"Gagauz language"
Gahuku language	gah	27	su:"Gahuku language"
Gadsup language	gaj	17	su:"Gadsup language"
Galoli language	gal	3	su:"Galoli language"
Gata' language	gaq	3	su:"Gata' language"
Adiwasi Garasia language	gas	0	su:"Adiwasi Garasia language"
Gadaba (Dravidian) language	gau	0	su:"Gadaba (Dravidian) language"
Halopa language	gaw	3	su:"Halopa language"
Boran language	gax	0	su:"Boran language"
Gayo language	gay	18	su:"Gayo language"
Gbaya language	gba	52	su:"Gbaya language"
Kaytetye language	gbb	10	su:"Kaytetye language"
Garawa language	gbc	52	su:"Garawa language"
Sawos language	gbf	3	su:"Sawos language"
Galela language	gbi	28	su:"Galela language"
Gadaba (Munda) language	gbj	0	su:"Gadaba (Munda) language"
Gadi language	gbk	0	su:"Gadi language"
Gamit language	gbl	0	su:"Gamit language"
Garhwali language	gbm	2	su:"Garhwali language"
Parvati language	gbm	0	su:"Parvati language"
Gbagyi language	gbr	4	su:"Gbagyi language"
Gagadu language	gbu	2	su:"Gagadu language"
Gbari language	gby	7	su:"Gbari language"
Gedaged language	gdd	41	su:"Gedaged language"
Gude language	gde	15	su:"Gude language"
Yaghwatadaxa language	gdf	0	su:"Yaghwatadaxa language"
Laal language	gdm	1	su:"Laal language"
Gwedena language	gdn	8	su:"Gwedena language"
Godoberi language	gdo	3	su:"Godoberi language"
Mahri language	gdq	22	su:"Mahri language"
Gade language	ged	3	su:"Gade language"
Gen-Gbe language	gej	0	su:"Gen-Gbe language"
Enya language	gey	1	su:"Enya language"
Ethiopic language	gez	409	su:"Ethiopic language"
Pala language	gfk	29	su:"Pala language"
Gafat language	gft	5	su:"Gafat language"
Gagu language	ggu	7	su:"Gagu language"
Gogodala language	ggw	18	su:"Gogodala language"
Guhu-Samane language	ghs	11	su:"Guhu-Samane language"
Kitja language	gia	4	su:"Kitja language"
Gidar language	gid	2	su:"Gidar language"
Gilbertese language	gil	339	su:"Gilbertese language"
Gimi language	gim	33	su:"Gimi language"
Ginukh language	gin	2	su:"Ginukh language"
Gonja language	gjn	23	su:"Gonja language"
Gujuri language	gju	14	su:"Gujuri language"
Gokana language	gkn	2	su:"Gokana language"
Nanai language	gld	53	su:"Nanai language"
Irish language	gle	3	su:"Irish language"
Galician language	glg	658	su:"Galician language"
Kùláál language	glj	3	su:"Kulaal language"
Gilaki language	glk	33	su:"Gilaki language"
Glosa (Artificial) language	gls	22	su:"Glosa (Artificial) language"
Manx language	glv	181	su:"Manx language"
Glavda language	glw	2	su:"Glavda language"
Gamo language	gmo	5	su:"Gamo language"
Gangte language	gnb	6	su:"Gangte language"
Guanche language	gnc	23	su:"Guanche language"
Zulgo language	gnd	8	su:"Zulgo language"
Mi Gangam language	gng	3	su:"Mi Gangam language"
Lyele language	gnh	9	su:"Lyele language"
Gunian language	gni	28	su:"Gunian language"
G//ana language	gnk	1	su:"G//ana language"
Gumatj language	gnn	317	su:"Gumatj language"
Gureng Gureng language	gnr	2	su:"Gureng Gureng language"
Kweni language	goa	12	su:"Kweni language"
Dadjriwale? dialect	god	1	su:"Dadjriwale? dialect"
Godie? language	god	3	su:"Godie? language"
Gogo language	gog	26	su:"Gogo language"
Gola language	gol	10	su:"Gola language"
Chitapavani language	gom	0	su:"Chitapavani language"
Kudali language	gom	0	su:"Kudali language"
Gondi language	gon	34	su:"Gondi language"
Gorontalo language	gor	51	su:"Gorontalo language"
Tilamuta language	gor	0	su:"Tilamuta language"
Gothic language	got	657	su:"Gothic language"
Grebo language	grb	41	su:"Grebo language"
Greek language	grc	25	su:"Greek language"
Attic Greek language	grc	14	su:"Attic Greek language"
Doric Greek language	grc	1	su:"Doric Greek language"
Ionic Greek language	grc	6	su:"Ionic Greek language"
Aeolic Greek language	grc	2	su:"Aeolic Greek language"
Ma language	grg	13	su:"Ma language"
Vaturanga language	gri	13	su:"Vaturanga language"
Jabo language	grj	5	su:"Jabo language"
Guarani language	grn	539	su:"Guarani language"
Garo language	grt	39	su:"Garo language"
Goajiro language	guc	67	su:"Goajiro language"
Gupapuyngu language	guf	365	su:"Gupapuyngu language"
Guahibo language	guh	44	su:"Guahibo language"
Chiriguano language	gui	15	su:"Chiriguano language"
Gujarati language	guj	1	su:"Gujarati language"
Parsi-Gujarati language	guj	0	su:"Parsi-Gujarati language"
Sea Islands Creole language	gul	0	su:"Sea Islands Creole language"
Moguex language	gum	13	su:"Moguex language"
Mbya language	gun	14	su:"Mbya language"
Guayabero language	guo	10	su:"Guayabero language"
Gunwinggu language	gup	32	su:"Gunwinggu language"
Guayaki language	guq	8	su:"Guayaki language"
Frafra language	gur	14	su:"Frafra language"
Guatuso language	gut	5	su:"Guatuso language"
Yanomamo language	guu	41	su:"Yanomamo language"
Gun-Gbe language	guw	3	su:"Gun-Gbe language"
Gurma language	gux	34	su:"Gurma language"
Gusii language	guz	24	su:"Gusii language"
Guanano language	gvc	16	su:"Guanano language"
Golin language	gvf	3	su:"Golin language"
Marigl language	gvf	0	su:"Marigl language"
Kuku-Yalanji language	gvn	34	su:"Kuku-Yalanji language"
Zoró language	gvo	1	su:"Zoro language"
Tamu language	gvr	1	su:"Tamu language"
Gumasi language	gvs	2	su:"Gumasi language"
Gwich'in language	gwi	70	su:"Gwich'in language"
G/wi language	gwj	2	su:"G/wi language"
Gwandara language	gwn	3	su:"Gwandara language"
Gwere language	gwr	1	su:"Gwere language"
Gwa (Ghana) language	gwx	0	su:"Gwa (Ghana) language"
Yaayuwee language	gya	0	su:"Yaayuwee language"
Gayardilt language	gyd	3	su:"Gayardilt language"
Gungabula language	gyf	3	su:"Gungabula language"
Bagyele language	gyi	1	su:"Bagyele language"
Guaymi language	gym	34	su:"Guaymi language"
Guarayo language	gyr	18	su:"Guarayo language"
Gorani language	hac	9	su:"Gorani language"
Hatam language	had	4	su:"Hatam language"
Qottu language	hae	0	su:"Qottu language"
Hanga (Ghana) language	hag	0	su:"Hanga (Ghana) language"
Haida language	hai	120	su:"Haida language"
Hangaza language	han	1	su:"Hangaza language"
Ha language	haq	6	su:"Ha language"
Harari language	har	28	su:"Harari language"
Haisla language	has	4	su:"Haisla language"
Hausa language	hau	2	su:"Hausa language"
Uwana language	hau	0	su:"Uwana language"
Hawaiian language	haw	1	su:"Hawaiian language"
Haya language	hay	20	su:"Haya language"
Hazara language	haz	5	su:"Hazara language"
Serbo-Croatian language	hbs	3	su:"Serbo-Croatian language"
Huichol language	hch	49	su:"Huichol language"
Hadiya language	hdy	3	su:"Hadiya language"
Black Hmong language	hea	0	su:"Black Hmong language"
Hehe language	heh	1	su:"Hehe language"
Heiltsuk language	hei	4	su:"Heiltsuk language"
Oowekyala language	hei	2	su:"Oowekyala language"
Herero language	her	79	su:"Herero language"
Laamang language	hia	5	su:"Laamang language"
Hidatsa language	hid	36	su:"Hidatsa language"
Fiji Hindi language	hif	10	su:"Fiji Hindi language"
Kamwe language	hig	8	su:"Kamwe language"
Hiligaynon language	hil	91	su:"Hiligaynon language"
Himachali language	him	12	su:"Himachali language"
Hindi language	hin	7	su:"Hindi language"
Khari Boli language	hin	15	su:"Khari Boli language"
Hittite language	hit	820	su:"Hittite language"
Luwian language	hit	56	su:"Luwian language"
Hixkaryana language	hix	15	su:"Hixkaryana language"
Hunde language	hke	7	su:"Hunde language"
Halia language	hla	30	su:"Halia language"
Halbi language	hlb	16	su:"Halbi language"
Hua Hmong language	hmd	0	su:"Hua Hmong language"
Hmong language	hmn	1	su:"Hmong language"
Hiri Motu language	hmo	40	su:"Hiri Motu language"
Hmar language	hmr	15	su:"Hmar language"
Kapau language	hmt	0	su:"Kapau language"
Chattisgarhi language	hne	0	su:"Chattisgarhi language"
Hani language	hni	26	su:"Hani language"
Hmong Njua language	hnj	0	su:"Hmong Njua language"
Hanunóo language	hnn	11	su:"Hanunoo language"
Suriname Hindustani language	hns	9	su:"Suriname Hindustani language"
Ho language	hoc	16	su:"Ho language"
Harauti language	hoj	1	su:"Harauti language"
Holu language	hol	2	su:"Holu language"
Holoholo language	hoo	1	su:"Holoholo language"
Hopi language	hop	119	su:"Hopi language"
Hre language	hre	14	su:"Hre language"
Haroi language	hro	5	su:"Haroi language"
Croatian language	hrv	4	su:"Croatian language"
Cakavian language	hrv	0	su:"Cakavian language"
Kajkavian language	hrv	1	su:"Kajkavian language"
Upper Sorbian language	hsb	114	su:"Upper Sorbian language"
Harsusi language	hss	4	su:"Harsusi language"
Huambisa language	hub	17	su:"Huambisa language"
!Xõ language	huc	9	su:"!Xo language"
Huli language	hui	16	su:"Huli language"
Hula language	hul	17	su:"Hula language"
Hungana language	hum	3	su:"Hungana language"
Hungarian language	hun	4	su:"Hungarian language"
Székely language	hun	0	su:"Szekely language"
Hupa language	hup	52	su:"Hupa language"
Chilliwack language	hur	0	su:"Chilliwack language"
Stalo language	hur	15	su:"Stalo language"
Murui language	huu	13	su:"Murui language"
Hunzib language	huz	2	su:"Hunzib language"
Sawu language	hvn	7	su:"Sawu language"
Armenian language	hye	2	su:"Armenian language"
Armenian, Modern language	hye	0	su:"Armenian, Modern language"
East Armenian language	hye	5	su:"East Armenian language"
West Armenian language	hye	1	su:"West Armenian language"
Iai language	iai	30	su:"Iai language"
Iatmul language	ian	15	su:"Iatmul language"
Purari language	iar	18	su:"Purari language"
Iban language	iba	76	su:"Iban language"
Ibibio language	ibb	20	su:"Ibibio language"
Iwaidji language	ibd	0	su:"Iwaidji language"
Ibanag language	ibg	45	su:"Ibanag language"
Ibaloi language	ibl	24	su:"Ibaloi language"
Igbo language	ibo	627	su:"Igbo language"
Ngwa language	ibo	0	su:"Ngwa language"
Ibani language	iby	0	su:"Ibani language"
Icelandic Sign Language language	icl	0	su:"Icelandic Sign Language language"
Idakho-Isukha-Tiriki language	ida	0	su:"Idakho-Isukha-Tiriki language"
Idaca language	idd	2	su:"Idaca language"
Idaté language	idt	1	su:"Idate language"
Idoma language	idu	11	su:"Idoma language"
Amganad Ifugao language	ifa	0	su:"Amganad Ifugao language"
Batad Ifugao language	ifb	0	su:"Batad Ifugao language"
Ayangan Ifugao language	ifb	0	su:"Ayangan Ifugao language"
Tuwali language	ifk	0	su:"Tuwali language"
Kiangan Ifugao language	ifk	0	su:"Kiangan Ifugao language"
Mayoyao Ifugao language	ifu	0	su:"Mayoyao Ifugao language"
Keley-i Kallahan language	ify	1	su:"Keley-i Kallahan language"
Ebira language	igb	15	su:"Ebira language"
Igede language	ige	16	su:"Igede language"
Igala language	igl	21	su:"Igala language"
Mojo language	ign	21	su:"Mojo language"
Interglossa (Artificial) language	igs	4	su:"Interglossa (Artificial) language"
Iha language	ihp	1	su:"Iha language"
Ijo language	ijc	39	su:"Ijo language"
Kolokuma language	ijc	0	su:"Kolokuma language"
Kalabari language	ijn	0	su:"Kalabari language"
Nembe language	ijs	11	su:"Nembe language"
Inuvialuktun language	ikt	0	su:"Inuvialuktun language"
Kopagmiut language	ikt	2	su:"Kopagmiut language"
Inuktitut language	iku	484	su:"Inuktitut language"
Ikwere language	ikw	6	su:"Ikwere language"
Ik language	ikx	5	su:"Ik language"
Ila language	ilb	28	su:"Ila language"
Occidental (Artificial) language	ile	0	su:"Occidental (Artificial) language"
Ilongot language	ilk	13	su:"Ilongot language"
Iloko language	ilo	229	su:"Iloko language"
Imbo Ungu language	imo	3	su:"Imbo Ungu language"
Indonesian language	ind	6	su:"Indonesian language"
Deg Hit'an language	ing	19	su:"Deg Hit'an language"
Ingush language	inh	36	su:"Ingush language"
Ingano language	inj	35	su:"Ingano language"
Indonesian Sign language	inl	6	su:"Indonesian Sign language"
Minaean language	inm	5	su:"Minaean language"
Isinay language	inn	9	su:"Isinay language"
Inoke language	ino	6	su:"Inoke language"
Inapari language	inp	1	su:"Inapari language"
Inor language	ior	0	su:"Inor language"
Irumu language	iou	9	su:"Irumu language"
Iowa language	iow	44	su:"Iowa language"
Oto language	iow	12	su:"Oto language"
Ipili language	ipi	3	su:"Ipili language"
Inupiaq language	ipk	27	su:"Inupiaq language"
Iquito language	iqu	2	su:"Iquito language"
Irahutu language	irh	2	su:"Irahutu language"
Iraqw language	irk	19	su:"Iraqw language"
Iranxe language	irn	2	su:"Iranxe language"
Münkü language	irn	0	su:"Munku language"
Irula language	iru	7	su:"Irula language"
Kasaba language	iru	0	su:"Kasaba language"
Mangyan language	iry	12	su:"Mangyan language"
Isneg language	isd	16	su:"Isneg language"
Italian Sign language	ise	21	su:"Italian Sign language"
Esan language	ish	2	su:"Esan language"
Icelandic language	isl	988	su:"Icelandic language"
Italian language	ita	31	su:"Italian language"
Itene language	ite	1	su:"Itene language"
Judeo-Italian language	itk	24	su:"Judeo-Italian language"
Kamchadal language	itl	39	su:"Kamchadal language"
Itonama language	ito	11	su:"Itonama language"
Itsekiri language	its	9	su:"Itsekiri language"
Itawis language	itv	7	su:"Itawis language"
Itzá language	itz	0	su:"Itza language"
Yao (Southeastern Asia) language	ium	0	su:"Yao (Southeastern Asia) language"
Itbayat language	ivb	0	su:"Itbayat language"
Batan language	ivv	3	su:"Batan language"
Iwam language	iwm	10	su:"Iwam language"
Ixcateco language	ixc	6	su:"Ixcateco language"
Ingrian language	izh	27	su:"Ingrian language"
Ezaa language	izi	6	su:"Ezaa language"
Ikwo language	izi	7	su:"Ikwo language"
Izi language	izi	17	su:"Izi language"
Jarua?ra language	jaa	1	su:"Jarua?ra language"
Yabim language	jae	51	su:"Yabim language"
Jah Hut language	jah	0	su:"Jah Hut language"
Yanyuwa language	jao	26	su:"Yanyuwa language"
Yaqay language	jaq	1	su:"Yaqay language"
Javanese language	jav	1	su:"Javanese language"
Banten language	jav	0	su:"Banten language"
Tegal language	jav	0	su:"Tegal language"
Jebel Nefusa language	jbn	6	su:"Jebel Nefusa language"
Shilha language	jbn	46	su:"Shilha language"
Lojban (Artificial) language	jbo	8	su:"Lojban (Artificial) language"
Jukun language	jbu	20	su:"Jukun language"
Judeo-Tat language	jdt	7	su:"Judeo-Tat language"
Jeh language	jeh	14	su:"Jeh language"
Jeli language	jek	1	su:"Jeli language"
Ngomba (Bamileke) language	jgo	0	su:"Ngomba (Bamileke) language"
Jicaque language	jic	16	su:"Jicaque language"
Djingili language	jig	8	su:"Djingili language"
Jita language	jit	8	su:"Jita language"
Shuar language	jiv	51	su:"Shuar language"
Yamdena language	jmd	8	su:"Yamdena language"
Yemsa language	jnj	1	su:"Yemsa language"
Jaunsari language	jns	0	su:"Jaunsari language"
Japanese language	jpn	45	su:"Japanese language"
Judeo-Persian language	jpr	50	su:"Judeo-Persian language"
Cauqui language	jqr	11	su:"Cauqui language"
Jarai language	jra	41	su:"Jarai language"
Judeo-Arabic language	jrb	313	su:"Judeo-Arabic language"
Jurchen language	juc	52	su:"Jurchen language"
Jirel language	jul	7	su:"Jirel language"
Juang language	jun	2	su:"Juang language"
Jupda language	jup	7	su:"Jupda language"
Yuruna language	jur	1	su:"Yuruna language"
Gyarung language	jya	8	su:"Gyarung language"
Kara-Kalpak language	kaa	104	su:"Kara-Kalpak language"
Kabyle language	kab	115	su:"Kabyle language"
Kachin language	kac	108	su:"Kachin language"
Kara (Central African Republic and Sudan) language	kah	0	su:"Kara (Central African Republic and Sudan) language"
Kaje language	kaj	0	su:"Kaje language"
Kayapa Kallahan language	kak	1	su:"Kayapa Kallahan language"
Kalâtdlisut language	kal	1	su:"Kalatdlisut language"
Ammassalimiut language	kal	0	su:"Ammassalimiut language"
Kamba language	kam	72	su:"Kamba language"
Kannada language	kan	648	su:"Kannada language"
Jenukuruba language	kan	0	su:"Jenukuruba language"
Kassonke language	kao	3	su:"Kassonke language"
Bezhta language	kap	6	su:"Bezhta language"
Capanahua language	kaq	23	su:"Capanahua language"
Kashmiri language	kas	141	su:"Kashmiri language"
Adzhar language	kat	0	su:"Adzhar language"
Georgian language	kat	1	su:"Georgian language"
Gurian language	kat	0	su:"Gurian language"
Imeretian language	kat	0	su:"Imeretian language"
Ingilo language	kat	0	su:"Ingilo language"
Kanuri language	kau	99	su:"Kanuri language"
Kawi language	kaw	214	su:"Kawi language"
Katu language	kax	27	su:"Katu language"
Kamaiurá language	kay	3	su:"Kamaiura language"
Kazakh language	kaz	1	su:"Kazakh language"
Mbaya language	kbc	1	su:"Mbaya language"
Kabardian language	kbd	116	su:"Kabardian language"
Camsa language	kbh	19	su:"Camsa language"
Kare language	kbj	2	su:"Kare language"
Koiari language	kbk	13	su:"Koiari language"
Kanembu language	kbl	5	su:"Kanembu language"
Kaiwa (Papua New Guinea) language	kbm	0	su:"Kaiwa (Papua New Guinea) language"
Karré language	kbn	16	su:"Karre language"
Kabre language	kbp	4	su:"Kabre language"
Kamano language	kbq	32	su:"Kamano language"
Kaffa language	kbr	7	su:"Kaffa language"
Khanty language	kca	127	su:"Khanty language"
Southern Khanty language	kca	0	su:"Southern Khanty language"
Northern Khanty language	kca	1	su:"Northern Khanty language"
Kagoro (Nigeria) language	kcg	0	su:"Kagoro (Nigeria) language"
Katab language	kcg	1	su:"Katab language"
Lilima language	kck	0	su:"Lilima language"
Kalanga (Botswana and Zimbabwe) language	kck	0	su:"Kalanga (Botswana and Zimbabwe) language"
Nubi language	kcn	10	su:"Nubi language"
Kete language	kcv	1	su:"Kete language"
Kattang language	kda	11	su:"Kattang language"
Makonde language	kde	6	su:"Makonde language"
Tem language	kdh	6	su:"Tem language"
Karamojong language	kdj	20	su:"Karamojong language"
Kapone language	kdk	1	su:"Kapone language"
Kagoma language	kdm	1	su:"Kagoma language"
Karaim language	kdr	34	su:"Karaim language"
Kui (Mon-Khmer) language	kdt	0	su:"Kui (Mon-Khmer) language"
Kadu language	kdv	2	su:"Kadu language"
Cape Verde Creole language	kea	0	su:"Cape Verde Creole language"
Kele language	keb	18	su:"Kele language"
Kerebe language	ked	1	su:"Kerebe language"
Kekchi language	kek	243	su:"Kekchi language"
Kela language	kel	2	su:"Kela language"
Kemak language	kem	2	su:"Kemak language"
Anyang language	ken	9	su:"Anyang language"
Kakwa language	keo	0	su:"Kakwa language"
Kera language	ker	13	su:"Kera language"
Ket language	ket	39	su:"Ket language"
Kupia language	key	2	su:"Kupia language"
Kodagu language	kfa	18	su:"Kodagu language"
Konda language	kfc	7	su:"Konda language"
Kota (India) language	kfe	0	su:"Kota (India) language"
Koya language	kff	8	su:"Koya language"
Kurumba language	kfi	8	su:"Kurumba language"
Kanauri language	kfk	17	su:"Kanauri language"
Korwa language	kfp	1	su:"Korwa language"
Kurku language	kfq	15	su:"Kurku language"
Kachchhi language	kfr	0	su:"Kachchhi language"
Bilaspuri language	kfs	0	su:"Bilaspuri language"
