Dargari language	dhr	0	su:Dargari language
Dhurga language	dhu	16	su:Dhurga language
Dehu language	dhv	42	su:Dehu language
Danuwar Rai language	dhw	4	su:Danuwar Rai language
Vata language	dic	4	su:Vata language
Diyari language	dif	41	su:Diyari language
Digo language	dig	11	su:Digo language
Li language	dij	1	su:Li language
Dinka language	din	47	su:Dinka language
Padang language	dip	14	su:Padang language
Dimasa language	dis	12	su:Dimasa language
Diriku language	diu	15	su:Diriku language
Divehi language	div	23	su:Divehi language
Ding language	diz	28	su:Ding language
Ngaliwuru language	djd	9	su:Ngaliwuru language
Zarma language	dje	17	su:Zarma language
Djinang language	dji	70	su:Djinang language
Ndjebbana language	djj	298	su:Ndjebbana language
Djuka language	djk	25	su:Djuka language
Boni (French Guiana and Suriname) language	djk	1	su:Boni (French Guiana and Suriname) language
Jamsay dialect	djm	0	su:Jamsay dialect
Bor (Dinka) language	dks	1	su:Bor (Dinka) language
Dolgan language	dlg	13	su:Dolgan language
Dalmatian (Romance) language	dlm	17	su:Dalmatian (Romance) language
Vegliote language	dlm	6	su:Vegliote language
Aduma language	dma	3	su:Aduma language
Domaaki language	dmk	1	su:Domaaki language
Dampelasa language	dms	1	su:Dampelasa language
Dungan language	dng	50	su:Dungan language
Western Dani language	dnw	4	su:Western Dani language
Dobu language	dob	84	su:Dobu language
Dompago language	dop	2	su:Dompago language
Doyayo language	dow	1	su:Doyayo language
Gedeo language	drs	3	su:Gedeo language
Badakhshani language	drw	2	su:Badakhshani language
Darai language	dry	4	su:Darai language
Lower Sorbian language	dsb	59	su:Lower Sorbian language
Dutch Sign language	dse	23	su:Dutch Sign language
Danish Sign Language language	dsl	10	su:Danish Sign Language language
Dagur language	dta	53	su:Dagur language
Duala language	dua	70	su:Duala language
Duna language	duc	12	su:Duna language
Dukawa language	dud	1	su:Dukawa language
Dumagat (Umirey) language	due	31	su:Dumagat (Umirey) language
Dumbea language	duf	6	su:Dumbea language
Duruma language	dug	10	su:Duruma language
Dungra Bhil language	duh	0	su:Dungra Bhil language
Djapu language	duj	38	su:Djapu language
Dusun Deyah language	dun	1	su:Dusun Deyah language
Dupaninan Agta language	duo	3	su:Dupaninan Agta language
Dumi language	dus	2	su:Dumi language
Tulung language	duu	3	su:Tulung language
Dawawa language	dww	4	su:Dawawa language
Dyan language	dya	3	su:Dyan language
Djimini language	dyi	5	su:Djimini language
Diola language	dyu	42	su:Diola language
Dyula language	dyu	93	su:Dyula language
Daza language	dzd	0	su:Daza language
Dzongkha language	dzo	45	su:Dzongkha language
Embu language	ebu	6	su:Embu language
Eteocretan language	ecr	6	su:Eteocretan language
Efik language	efi	92	su:Efik language
Eggon language	ego	7	su:Eggon language
Egyptian language	egy	5	su:Egyptian language
Eipo language	eip	3	su:Eipo language
Ekajuk language	eka	30	su:Ekajuk language
Kapauku language	ekg	16	su:Kapauku language
Koti language	eko	1	su:Koti language
Ekpeye language	ekp	5	su:Ekpeye language
Elamite language	elx	70	su:Elamite language
Embaloh language	emb	8	su:Embaloh language
Emerillon language	eme	3	su:Emerillon language
Mascoi language	emo	2	su:Mascoi language
Koniagmiut language	ems	8	su:Koniagmiut language
Pacific Gulf Yupik language	ems	18	su:Pacific Gulf Yupik language
Chugach language	ems	1	su:Chugach language
English language	eng	451	su:English language
Engenni language	enn	16	su:Engenni language
Enggano language	eno	4	su:Enggano language
Enga language	enq	37	su:Enga language
Oron language	enw	3	su:Oron language
Atisa language	epi	17	su:Atisa language
Eromanga language	erg	36	su:Eromanga language
South Efate language	erk	8	su:South Efate language
Erre language	err	5	su:Erre language
Ese Ejja language	ese	32	su:Ese Ejja language
Esselen language	esq	3	su:Esselen language
Yuit language	ess	71	su:Yuit language
Estonian language	est	1	su:Estonian language
Setu language	est	1	su:Setu language
Mulgi language	est	1	su:Mulgi language
Karksi language	est	0	su:Karksi language
Aglemiut language	esu	0	su:Aglemiut language
Central Yupik language	esu	57	su:Central Yupik language
Eton language	eto	10	su:Eton language
Edolo language	etr	4	su:Edolo language
Etsako language	ets	3	su:Etsako language
Etruscan language	ett	487	su:Etruscan language
Ejagham language	etu	12	su:Ejagham language
Basque language	eus	2	su:Basque language
Even language	eve	94	su:Even language
Evenki language	evn	130	su:Evenki language
Solon language	evn	8	su:Solon language
Ewe language	ewe	311	su:Ewe language
Ewondo language	ewo	62	su:Ewondo language
Eyak language	eya	17	su:Eyak language
Fasu language	faa	22	su:Fasu language
Annobon language	fab	0	su:Annobon language
Faiwol language	fai	25	su:Faiwol language
Fang language	fan	157	su:Fang language
Faroese language	fao	159	su:Faroese language
Falor language	fap	1	su:Falor language
Persian language	fas	9	su:Persian language
Fanti language	fat	125	su:Fanti language
Quebec Sign language	fcs	28	su:Quebec Sign language
Mahas-Fiyadikka language	fia	4	su:Mahas-Fiyadikka language
Fijian language	fij	562	su:Fijian language
Filipino language	fil	225	su:Filipino language
Finnish language	fin	3	su:Finnish language
Izere language	fiz	2	su:Izere language
Kalispel language	fla	62	su:Kalispel language
Fali language	fli	5	su:Fali language
Kifuliru language	flr	7	su:Kifuliru language
Fuliru language	flr	10	su:Fuliru language
Fe'fe' language	fmp	22	su:Fe'fe' language
Foi language	foi	46	su:Foi language
Fon language	fon	21	su:Fon language
Fore language	for	32	su:Fore language
French language	fra	114	su:French language
Cajun French language	frc	50	su:Cajun French language
Fordata language	frd	6	su:Fordata language
Vaudois language	frp	10	su:Vaudois language
Futuna language	fud	55	su:Futuna language
Pular language	fuf	39	su:Pular language
Fula language	ful	468	su:Fula language
Fulnio language	fun	8	su:Fulnio language
Friulian language	fur	56	su:Friulian language
Futuna-Aniwa language	fut	31	su:Futuna-Aniwa language
Furu language	fuu	1	su:Furu language
Bororo (West Africa) language	fuv	1	su:Bororo (West Africa) language
Fuyuge language	fuy	9	su:Fuyuge language
Fur language	fvr	192	su:Fur language
Gã language	gaa	560	su:Gã language
Gabri language	gab	6	su:Gabri language
Gaddang language	gad	28	su:Gaddang language
Arekena language	gae	1	su:Arekena language
Gagauz language	gag	42	su:Gagauz language
Gahuku language	gah	29	su:Gahuku language
Gadsup language	gaj	17	su:Gadsup language
Galoli language	gal	3	su:Galoli language
Gata' language	gaq	6	su:Gata' language
Adiwasi Garasia language	gas	0	su:Adiwasi Garasia language
Gadaba (Dravidian) language	gau	5	su:Gadaba (Dravidian) language
Halopa language	gaw	3	su:Halopa language
Boran language	gax	0	su:Boran language
Gayo language	gay	20	su:Gayo language
Gbaya language	gba	57	su:Gbaya language
Kaytetye language	gbb	31	su:Kaytetye language
Garawa language	gbc	53	su:Garawa language
Sawos language	gbf	3	su:Sawos language
Galela language	gbi	28	su:Galela language
Gadaba (Munda) language	gbj	1	su:Gadaba (Munda) language
Gadi language	gbk	2	su:Gadi language
Gamit language	gbl	1	su:Gamit language
Garhwali language	gbm	3	su:Garhwali language
Parvati language	gbm	3	su:Parvati language
Gbagyi language	gbr	4	su:Gbagyi language
Gagadu language	gbu	2	su:Gagadu language
Gbari language	gby	7	su:Gbari language
Gedaged language	gdd	41	su:Gedaged language
Gude language	gde	17	su:Gude language
Yaghwatadaxa language	gdf	0	su:Yaghwatadaxa language
Laal language	gdm	1	su:Laal language
Gwedena language	gdn	8	su:Gwedena language
Godoberi language	gdo	3	su:Godoberi language
Mahri language	gdq	27	su:Mahri language
Gade language	ged	3	su:Gade language
Gen-Gbe language	gej	3	su:Gen-Gbe language
Enya language	gey	1	su:Enya language
Ethiopic language	gez	427	su:Ethiopic language
Pala language	gfk	30	su:Pala language
Gafat language	gft	5	su:Gafat language
Gagu language	ggu	7	su:Gagu language
Gogodala language	ggw	18	su:Gogodala language
Guhu-Samane language	ghs	11	su:Guhu-Samane language
Kitja language	gia	4	su:Kitja language
Gidar language	gid	2	su:Gidar language
Gilbertese language	gil	344	su:Gilbertese language
Gimi language	gim	33	su:Gimi language
Ginukh language	gin	2	su:Ginukh language
Gonja language	gjn	23	su:Gonja language
Gujuri language	gju	15	su:Gujuri language
Gokana language	gkn	2	su:Gokana language
Nanai language	gld	55	su:Nanai language
Irish language	gle	4	su:Irish language
Galician language	glg	697	su:Galician language
Kùláál language	glj	0	su:Kùláál language
Gilaki language	glk	39	su:Gilaki language
Glosa (Artificial) language	gls	22	su:Glosa (Artificial) language
Manx language	glv	183	su:Manx language
Glavda language	glw	2	su:Glavda language
Gamo language	gmo	5	su:Gamo language
Gangte language	gnb	6	su:Gangte language
Guanche language	gnc	25	su:Guanche language
Zulgo language	gnd	8	su:Zulgo language
Mi Gangam language	gng	3	su:Mi Gangam language
Lyele language	gnh	9	su:Lyele language
Gunian language	gni	29	su:Gunian language
G//ana language	gnk	1	su:G//ana language
Gumatj language	gnn	318	su:Gumatj language
Gureng Gureng language	gnr	19	su:Gureng Gureng language
Kweni language	goa	12	su:Kweni language
Dadjriwale dialect	god	1	su:Dadjriwale dialect
Godie language	god	3	su:Godie language
Gogo language	gog	36	su:Gogo language
Gola language	gol	12	su:Gola language
Chitapavani language	gom	0	su:Chitapavani language
Kudali language	gom	0	su:Kudali language
Gondi language	gon	39	su:Gondi language
Gorontalo language	gor	61	su:Gorontalo language
Tilamuta language	gor	3	su:Tilamuta language
Gothic language	got	718	su:Gothic language
Grebo language	grb	43	su:Grebo language
Greek language	grc	28	su:Greek language
Attic Greek language	grc	121	su:Attic Greek language
Doric Greek language	grc	23	su:Doric Greek language
Ionic Greek language	grc	66	su:Ionic Greek language
Aeolic Greek language	grc	17	su:Aeolic Greek language
Ma language	grg	705	su:Ma language
Vaturanga language	gri	13	su:Vaturanga language
Jabo language	grj	6	su:Jabo language
Guarani language	grn	568	su:Guarani language
Garo language	grt	51	su:Garo language
Goajiro language	guc	68	su:Goajiro language
Gupapuyngu language	guf	374	su:Gupapuyngu language
Guahibo language	guh	47	su:Guahibo language
Chiriguano language	gui	16	su:Chiriguano language
Gujarati language	guj	1	su:Gujarati language
Parsi-Gujarati language	guj	0	su:Parsi-Gujarati language
Sea Islands Creole language	gul	19	su:Sea Islands Creole language
Moguex language	gum	13	su:Moguex language
Mbya language	gun	16	su:Mbya language
Guayabero language	guo	10	su:Guayabero language
Gunwinggu language	gup	84	su:Gunwinggu language
Guayaki language	guq	8	su:Guayaki language
Frafra language	gur	16	su:Frafra language
Guatuso language	gut	5	su:Guatuso language
Yanomamo language	guu	47	su:Yanomamo language
Gun-Gbe language	guw	2	su:Gun-Gbe language
Gurma language	gux	42	su:Gurma language
Gusii language	guz	24	su:Gusii language
Guanano language	gvc	16	su:Guanano language
Golin language	gvf	4	su:Golin language
Marigl language	gvf	0	su:Marigl language
Kuku-Yalanji language	gvn	83	su:Kuku-Yalanji language
Zoró language	gvo	0	su:Zoró language
Tamu language	gvr	1	su:Tamu language
Gumasi language	gvs	2	su:Gumasi language
Gwich'in language	gwi	80	su:Gwich'in language
G/wi language	gwj	2	su:G/wi language
Gwandara language	gwn	3	su:Gwandara language
Gwere language	gwr	1	su:Gwere language
Gwa (Ghana) language	gwx	0	su:Gwa (Ghana) language
Yaayuwee language	gya	2	su:Yaayuwee language
Gayardilt language	gyd	3	su:Gayardilt language
Gungabula language	gyf	3	su:Gungabula language
Bagyele language	gyi	1	su:Bagyele language
Guaymi language	gym	34	su:Guaymi language
Guarayo language	gyr	19	su:Guarayo language
Gorani language	hac	12	su:Gorani language
Hatam language	had	4	su:Hatam language
Qottu language	hae	1	su:Qottu language
Hanga (Ghana) language	hag	4	su:Hanga (Ghana) language
Haida language	hai	127	su:Haida language
Hangaza language	han	2	su:Hangaza language
Ha language	haq	263	su:Ha language
Harari language	har	31	su:Harari language
Haisla language	has	4	su:Haisla language
Hausa language	hau	3	su:Hausa language
Uwana language	hau	0	su:Uwana language
Hawaiian language	haw	1	su:Hawaiian language
Haya language	hay	25	su:Haya language
Hazara language	haz	8	su:Hazara language
Serbo-Croatian language	hbs	4	su:Serbo-Croatian language
Huichol language	hch	55	su:Huichol language
Hadiya language	hdy	3	su:Hadiya language
Black Hmong language	hea	3	su:Black Hmong language
Hehe language	heh	3	su:Hehe language
Heiltsuk language	hei	5	su:Heiltsuk language
Oowekyala language	hei	2	su:Oowekyala language
Herero language	her	84	su:Herero language
Laamang language	hia	5	su:Laamang language
Hidatsa language	hid	41	su:Hidatsa language
Fiji Hindi language	hif	18	su:Fiji Hindi language
Kamwe language	hig	8	su:Kamwe language
Hiligaynon language	hil	103	su:Hiligaynon language
Himachali language	him	13	su:Himachali language
Hindi language	hin	8	su:Hindi language
Khari Boli language	hin	15	su:Khari Boli language
Hittite language	hit	825	su:Hittite language
Luwian language	hit	56	su:Luwian language
Hixkaryana language	hix	16	su:Hixkaryana language
Hunde language	hke	7	su:Hunde language
Halia language	hla	30	su:Halia language
Halbi language	hlb	18	su:Halbi language
Hua Hmong language	hmd	1	su:Hua Hmong language
Hmong language	hmn	1	su:Hmong language
Hiri Motu language	hmo	40	su:Hiri Motu language
Hmar language	hmr	17	su:Hmar language
Kapau language	hmt	0	su:Kapau language
Chattisgarhi language	hne	7	su:Chattisgarhi language
Hani language	hni	28	su:Hani language
Hmong Njua language	hnj	11	su:Hmong Njua language
Hanunóo language	hnn	0	su:Hanunóo language
Suriname Hindustani language	hns	12	su:Suriname Hindustani language
Ho language	hoc	133	su:Ho language
Harauti language	hoj	1	su:Harauti language
Holu language	hol	2	su:Holu language
Holoholo language	hoo	1	su:Holoholo language
Hopi language	hop	148	su:Hopi language
Hre language	hre	15	su:Hre language
Haroi language	hro	5	su:Haroi language
Croatian language	hrv	5	su:Croatian language
Cakavian language	hrv	27	su:Cakavian language
Kajkavian language	hrv	26	su:Kajkavian language
Upper Sorbian language	hsb	122	su:Upper Sorbian language
Harsusi language	hss	4	su:Harsusi language
Huambisa language	hub	17	su:Huambisa language
!Xõ language	huc	806	su:!Xõ language
Huli language	hui	20	su:Huli language
Hula language	hul	34	su:Hula language
Hungana language	hum	3	su:Hungana language
Hungarian language	hun	5	su:Hungarian language
Székely language	hun	0	su:Székely language
Hupa language	hup	73	su:Hupa language
Chilliwack language	hur	2	su:Chilliwack language
Stalo language	hur	16	su:Stalo language
Murui language	huu	13	su:Murui language
Hunzib language	huz	2	su:Hunzib language
Sawu language	hvn	7	su:Sawu language
Armenian language	hye	3	su:Armenian language
Armenian, Modern language	hye	447	su:Armenian, Modern language
East Armenian language	hye	162	su:East Armenian language
West Armenian language	hye	199	su:West Armenian language
Iai language	iai	30	su:Iai language
Iatmul language	ian	15	su:Iatmul language
Purari language	iar	20	su:Purari language
Iban language	iba	78	su:Iban language
Ibibio language	ibb	23	su:Ibibio language
Iwaidji language	ibd	0	su:Iwaidji language
Ibanag language	ibg	48	su:Ibanag language
Ibaloi language	ibl	24	su:Ibaloi language
Igbo language	ibo	650	su:Igbo language
Ngwa language	ibo	1	su:Ngwa language
Ibani language	iby	0	su:Ibani language
Icelandic Sign Language language	icl	2	su:Icelandic Sign Language language
Idakho-Isukha-Tiriki language	ida	0	su:Idakho-Isukha-Tiriki language
Idaca language	idd	2	su:Idaca language
Idaté language	idt	0	su:Idaté language
Idoma language	idu	12	su:Idoma language
Amganad Ifugao language	ifa	0	su:Amganad Ifugao language
Batad Ifugao language	ifb	2	su:Batad Ifugao language
Ayangan Ifugao language	ifb	0	su:Ayangan Ifugao language
Tuwali language	ifk	2	su:Tuwali language
Kiangan Ifugao language	ifk	0	su:Kiangan Ifugao language
Mayoyao Ifugao language	ifu	1	su:Mayoyao Ifugao language
Keley-i Kallahan language	ify	1	su:Keley-i Kallahan language
Ebira language	igb	15	su:Ebira language
Igede language	ige	16	su:Igede language
Igala language	igl	22	su:Igala language
Mojo language	ign	21	su:Mojo language
Interglossa (Artificial) language	igs	4	su:Interglossa (Artificial) language
Iha language	ihp	1	su:Iha language
Ijo language	ijc	42	su:Ijo language
Kolokuma language	ijc	0	su:Kolokuma language
Kalabari language	ijn	1	su:Kalabari language
Nembe language	ijs	12	su:Nembe language
Inuvialuktun language	ikt	0	su:Inuvialuktun language
Kopagmiut language	ikt	5	su:Kopagmiut language
Inuktitut language	iku	577	su:Inuktitut language
Ikwere language	ikw	6	su:Ikwere language
Ik language	ikx	10	su:Ik language
Ila language	ilb	57	su:Ila language
Occidental (Artificial) language	ile	0	su:Occidental (Artificial) language
Ilongot language	ilk	17	su:Ilongot language
Iloko language	ilo	266	su:Iloko language
Imbo Ungu language	imo	3	su:Imbo Ungu language
Indonesian language	ind	7	su:Indonesian language
Deg Hit'an language	ing	19	su:Deg Hit'an language
Ingush language	inh	39	su:Ingush language
Ingano language	inj	35	su:Ingano language
Indonesian Sign language	inl	7	su:Indonesian Sign language
Minaean language	inm	5	su:Minaean language
Isinay language	inn	9	su:Isinay language
Inoke language	ino	7	su:Inoke language
Inapari language	inp	2	su:Inapari language
Inor language	ior	1	su:Inor language
Irumu language	iou	10	su:Irumu language
Iowa language	iow	439	su:Iowa language
Oto language	iow	17	su:Oto language
Ipili language	ipi	3	su:Ipili language
Inupiaq language	ipk	85	su:Inupiaq language
Iquito language	iqu	2	su:Iquito language
Irahutu language	irh	2	su:Irahutu language
Iraqw language	irk	19	su:Iraqw language
Iranxe language	irn	2	su:Iranxe language
Münkü language	irn	0	su:Münkü language
Irula language	iru	7	su:Irula language
Kasaba language	iru	0	su:Kasaba language
Mangyan language	iry	13	su:Mangyan language
Isneg language	isd	18	su:Isneg language
Italian Sign language	ise	29	su:Italian Sign language
Esan language	ish	2	su:Esan language
Icelandic language	isl	1	su:Icelandic language
Italian language	ita	34	su:Italian language
Itene language	ite	1	su:Itene language
Judeo-Italian language	itk	27	su:Judeo-Italian language
Kamchadal language	itl	38	su:Kamchadal language
Itonama language	ito	11	su:Itonama language
Itsekiri language	its	10	su:Itsekiri language
Itawis language	itv	7	su:Itawis language
Itzá language	itz	0	su:Itzá language
Yao (Southeastern Asia) language	ium	8	su:Yao (Southeastern Asia) language
Itbayat language	ivb	0	su:Itbayat language
Batan language	ivv	12	su:Batan language
Iwam language	iwm	10	su:Iwam language
Ixcateco language	ixc	6	su:Ixcateco language
Ingrian language	izh	27	su:Ingrian language
Ezaa language	izi	6	su:Ezaa language
Ikwo language	izi	7	su:Ikwo language
Izi language	izi	18	su:Izi language
Jaruara language	jaa	1	su:Jaruara language
Yabim language	jae	51	su:Yabim language
Jah Hut language	jah	0	su:Jah Hut language
Yanyuwa language	jao	59	su:Yanyuwa language
Yaqay language	jaq	1	su:Yaqay language
Javanese language	jav	1	su:Javanese language
Banten language	jav	6	su:Banten language
Tegal language	jav	1	su:Tegal language
Jebel Nefusa language	jbn	6	su:Jebel Nefusa language
Shilha language	jbn	47	su:Shilha language
Lojban (Artificial) language	jbo	8	su:Lojban (Artificial) language
Jukun language	jbu	25	su:Jukun language
Judeo-Tat language	jdt	10	su:Judeo-Tat language
Jeh language	jeh	14	su:Jeh language
Jeli language	jek	1	su:Jeli language
Ngomba (Bamileke) language	jgo	2	su:Ngomba (Bamileke) language
Jicaque language	jic	17	su:Jicaque language
Djingili language	jig	32	su:Djingili language
Jita language	jit	8	su:Jita language
Shuar language	jiv	54	su:Shuar language
Yamdena language	jmd	8	su:Yamdena language
Yemsa language	jnj	1	su:Yemsa language
Jaunsari language	jns	0	su:Jaunsari language
Japanese language	jpn	56	su:Japanese language
Judeo-Persian language	jpr	62	su:Judeo-Persian language
Cauqui language	jqr	11	su:Cauqui language
Jarai language	jra	44	su:Jarai language
Judeo-Arabic language	jrb	361	su:Judeo-Arabic language
Jurchen language	juc	52	su:Jurchen language
Jirel language	jul	10	su:Jirel language
Juang language	jun	3	su:Juang language
Jupda language	jup	7	su:Jupda language
Yuruna language	jur	1	su:Yuruna language
Gyarung language	jya	8	su:Gyarung language
Kara-Kalpak language	kaa	126	su:Kara-Kalpak language
Kabyle language	kab	119	su:Kabyle language
Kachin language	kac	115	su:Kachin language
Kara (Central African Republic and Sudan) language	kah	6	su:Kara (Central African Republic and Sudan) language
Kaje language	kaj	1	su:Kaje language
Kayapa Kallahan language	kak	1	su:Kayapa Kallahan language
Kalâtdlisut language	kal	0	su:Kalâtdlisut language
Ammassalimiut language	kal	3	su:Ammassalimiut language
Kamba language	kam	77	su:Kamba language
Kannada language	kan	755	su:Kannada language
Jenukuruba language	kan	0	su:Jenukuruba language
Kassonke language	kao	3	su:Kassonke language
Bezhta language	kap	6	su:Bezhta language
Capanahua language	kaq	25	su:Capanahua language
Kashmiri language	kas	155	su:Kashmiri language
Adzhar language	kat	1	su:Adzhar language
Georgian language	kat	1	su:Georgian language
Gurian language	kat	1	su:Gurian language
Imeretian language	kat	1	su:Imeretian language
Ingilo language	kat	0	su:Ingilo language
Kanuri language	kau	106	su:Kanuri language
Kawi language	kaw	223	su:Kawi language
Katu language	kax	28	su:Katu language
Kamaiurá language	kay	0	su:Kamaiurá language
Kazakh language	kaz	1	su:Kazakh language
Mbaya language	kbc	1	su:Mbaya language
Kabardian language	kbd	126	su:Kabardian language
Camsa language	kbh	20	su:Camsa language
Kare language	kbj	3	su:Kare language
Koiari language	kbk	14	su:Koiari language
Kanembu language	kbl	5	su:Kanembu language
Kaiwa (Papua New Guinea) language	kbm	4	su:Kaiwa (Papua New Guinea) language
Karré language	kbn	2	su:Karré language
Kabre language	kbp	10	su:Kabre language
Kamano language	kbq	37	su:Kamano language
Kaffa language	kbr	7	su:Kaffa language
Khanty language	kca	134	su:Khanty language
Southern Khanty language	kca	1	su:Southern Khanty language
Northern Khanty language	kca	2	su:Northern Khanty language
Kagoro (Nigeria) language	kcg	0	su:Kagoro (Nigeria) language
Katab language	kcg	1	su:Katab language
Lilima language	kck	5	su:Lilima language
Kalanga (Botswana and Zimbabwe) language	kck	10	su:Kalanga (Botswana and Zimbabwe) language
Nubi language	kcn	10	su:Nubi language
Kete language	kcv	5	su:Kete language
Kattang language	kda	11	su:Kattang language
Makonde language	kde	6	su:Makonde language
Tem language	kdh	6	su:Tem language
Karamojong language	kdj	20	su:Karamojong language
Kapone language	kdk	1	su:Kapone language
Kagoma language	kdm	1	su:Kagoma language
Karaim language	kdr	34	su:Karaim language
Kui (Mon-Khmer) language	kdt	27	su:Kui (Mon-Khmer) language
Kadu language	kdv	2	su:Kadu language
Cape Verde Creole language	kea	20	su:Cape Verde Creole language
Kele language	keb	21	su:Kele language
Kerebe language	ked	1	su:Kerebe language
Kekchi language	kek	248	su:Kekchi language
Kela language	kel	2	su:Kela language
Kemak language	kem	2	su:Kemak language
Anyang language	ken	29	su:Anyang language
Kakwa language	keo	0	su:Kakwa language
Kera language	ker	14	su:Kera language
Ket language	ket	40	su:Ket language
Kupia language	key	6	su:Kupia language
Kodagu language	kfa	24	su:Kodagu language
Konda language	kfc	8	su:Konda language
Kota (India) language	kfe	3	su:Kota (India) language
Koya language	kff	8	su:Koya language
Kurumba language	kfi	10	su:Kurumba language
Kanauri language	kfk	18	su:Kanauri language
Korwa language	kfp	1	su:Korwa language
Kurku language	kfq	17	su:Kurku language
Kachchhi language	kfr	1	su:Kachchhi language
Bilaspuri language	kfs	0	su:Bilaspuri language
Kului language	kfx	5	su:Kului language
Kumauni language	kfy	7	su:Kumauni language
Komering language	kge	0	su:Komering language
Kayu Agung language	kge	3	su:Kayu Agung language
Kusunda language	kgg	1	su:Kusunda language
Upper Tanudan Kalinga language	kgh	6	su:Upper Tanudan Kalinga language
Caingua language	kgk	18	su:Caingua language
Krongo language	kgo	3	su:Krongo language
Kaingang language	kgp	37	su:Kaingang language
Kamoro language	kgq	2	su:Kamoro language
Abun language	kgr	14	su:Abun language
Kumbainggar language	kgs	7	su:Kumbainggar language
Khasi language	kha	106	su:Khasi language
Lü language	khb	2	su:Lü language
Korowai language	khe	4	su:Korowai language
Khalkha language	khk	22	su:Khalkha language
Lusi language	khl	4	su:Lusi language
Khandesi language	khn	4	su:Khandesi language
Khotanese language	kho	61	su:Khotanese language
Delki Khadia dialect	khr	0	su:Delki Khadia dialect
Kharia language	khr	15	su:Kharia language
Khamti language	kht	6	su:Khamti language
Khvarshi language	khv	1	su:Khvarshi language
Khowar language	khw	23	su:Khowar language
Lokele language	khy	13	su:Lokele language
Koalib language	kib	1	su:Koalib language
Nirere language	kib	1	su:Nirere language
Kickapoo language	kic	25	su:Kickapoo language
Kiriwinian language	kij	41	su:Kiriwinian language
Kikuyu language	kik	192	su:Kikuyu language
Tofa language	kim	10	su:Tofa language
Kinyarwanda language	kin	308	su:Kinyarwanda language
Kiowa language	kio	54	su:Kiowa language
Kyrgyz language	kir	608	su:Kyrgyz language
Gope language	kiw	1	su:Gope language
Northeastern Kiwai language	kiw	0	su:Northeastern Kiwai language
Khiamniungan language	kix	1	su:Khiamniungan language
Kissi language	kiz	13	su:Kissi language
Kanjobal language	kjb	57	su:Kanjobal language
Kisar language	kje	6	su:Kisar language
Khalaj language	kjf	7	su:Khalaj language
Khmu' language	kjg	36	su:Khmu' language
Khinalugh language	kjj	3	su:Khinalugh language
Acoma language	kjq	12	su:Acoma language
Laguna language	kjq	20	su:Laguna language
Kashaya language	kju	13	su:Kashaya language
Khün language	kkh	0	su:Khün language
Kaguru language	kki	5	su:Kaguru language
Sagara language	kki	2	su:Sagara language
Kako language	kkj	13	su:Kako language
Kokota language	kkk	2	su:Kokota language
Kosarek language	kkl	5	su:Kosarek language
Karko language	kko	1	su:Karko language
Kukwa language	kkw	1	su:Kukwa language
Seruyan language	kkx	3	su:Seruyan language
Guguyimidjir language	kky	0	su:Guguyimidjir language
Klamath language	kla	39	su:Klamath language
Kiliwa language	klb	11	su:Kiliwa language
Kamilaroi language	kld	53	su:Kamilaroi language
Kulung language	kle	7	su:Kulung language
Sotang Kura language	kle	0	su:Sotang Kura language
Tagakaolo language	klg	43	su:Tagakaolo language
Kalenjin language	kln	37	su:Kalenjin language
Kipsikis language	kln	1	su:Kipsikis language
Nandi language	kln	17	su:Nandi language
Kairi language	klq	6	su:Kairi language
Khaling language	klr	7	su:Khaling language
Kalash language	kls	6	su:Kalash language
Kru language	klu	36	su:Kru language
Kimbundu language	kmb	101	su:Kimbundu language
Kâte language	kmg	0	su:Kâte language
Kalam language	kmh	39	su:Kalam language
Lower Tanudan Kalinga language	kml	2	su:Lower Tanudan Kalinga language
Kom (India) language	kmm	9	su:Kom (India) language
Washkuk language	kmo	24	su:Washkuk language
Kamasau language	kms	16	su:Kamasau language
Kamtuk language	kmt	9	su:Kamtuk language
Kanite language	kmu	26	su:Kanite language
Karipuna Creole language	kmv	2	su:Karipuna Creole language
Komo (Congo) language	kmw	2	su:Komo (Congo) language
Kanakuru language	kna	2	su:Kanakuru language
Kankanay language	kne	32	su:Kankanay language
Mankanya language	knf	3	su:Mankanya language
Koongo (Western Kongo) language	kng	0	su:Koongo (Western Kongo) language
Akatek language	knj	14	su:Akatek language
Kuranko language	knk	8	su:Kuranko language
Agri language	knn	7	su:Agri language
Kunabi language	knn	0	su:Kunabi language
Semang language	kns	1	su:Semang language
Kung-Ekoka language	knw	1	su:Kung-Ekoka language
Dayak language	knx	110	su:Dayak language
Kagaba language	kog	21	su:Kagaba language
Komi-Permyak language	koi	11	su:Komi-Permyak language
Konkani language	kok	192	su:Konkani language
Komi language	kom	341	su:Komi language
Kongo language	kon	261	su:Kongo language
Konjo language	koo	5	su:Konjo language
Korean language	kor	22	su:Korean language
Kusaie language	kos	4	su:Kusaie language
Koyukon language	koy	86	su:Koyukon language
Curripaco language	kpc	2	su:Curripaco language
Kpelle language	kpe	48	su:Kpelle language
Komba language	kpf	11	su:Komba language
Kapingamarangi language	kpg	13	su:Kapingamarangi language
Kreish language	kpl	3	su:Kreish language
Srê language	kpm	18	su:Srê language
Koho language	kpm	20	su:Koho language
Kposo language	kpo	6	su:Kposo language
Korape language	kpr	17	su:Korape language
Tehit language	kps	5	su:Tehit language
Karata language	kpt	3	su:Karata language
